canonical_name,display_name,slug,longitude,latitude,site_type,country_code,short_description,source
Acrópolis-Conjunto Cobá,Acrópolis-Conjunto Cobá,acrópolis-conjunto-cobá,-87.7318707,20.4896916,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Grupo de las Mil Columnas,Grupo de las Mil Columnas,grupo-de-las-mil-columnas,-88.5670209,20.6826421,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Komchén,Komchén,komchén,-89.6455177,21.1142279,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Calotmul,Calotmul,calotmul,-89.4593383,21.058563,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Xtobó,Xtobó,xtobó,-89.7637172,20.9872265,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona Arqueológica Kintunich,Zona Arqueológica Kintunich,zona-arqueológica-kintunich,-89.7604999,20.9983017,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Laí,Laí,laí,-89.8785094,20.9796264,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Ek Balam,Ek Balam,ek-balam,-88.1362936,20.8904254,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Sitio Arqueológico Cambote,Sitio Arqueológico Cambote,sitio-arqueológico-cambote,-91.5050409,15.3088563,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zaculeu,Zaculeu,zaculeu,-91.4929895,15.3332488,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Tak'alik Ab'a,Tak'alik Ab'a,takalik-aba,-91.7320965,14.6377489,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Chumul,Chumul,chumul,-89.1858519,19.8149572,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Cahal Pech Archaeological Reserve,Cahal Pech Archaeological Reserve,cahal-pech-archaeological-reserve,-89.0738578,17.1454465,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona arqueologica de Izamal (Habuk),Zona arqueologica de Izamal (Habuk),zona-arqueologica-de-izamal-habuk,-89.0177193,20.9291797,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Palacio de los Murciélagos,Palacio de los Murciélagos,palacio-de-los-murciélagos,-89.6276031,17.2219681,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Conjunto G,Conjunto G,conjunto-g,-89.6200646,17.2189332,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Group Q East Pyramid,Group Q East Pyramid,group-q-east-pyramid,-89.6189189,17.2251465,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Group Q Stela Enclosure,Group Q Stela Enclosure,group-q-stela-enclosure,-89.6193527,17.2256099,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Temple 5C-49,Temple 5C-49,temple-5c-49,-89.6279747,17.2206852,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Structure 5D-15,Structure 5D-15,structure-5d-15,-89.6245245,17.2232908,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Structure 5D-96,Structure 5D-96,structure-5d-96,-89.6253815,17.2197045,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Structure 5D-99,Structure 5D-99,structure-5d-99,-89.6253161,17.2200919,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Structure 5D-98,Structure 5D-98,structure-5d-98,-89.6253286,17.219987,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Structure 5D-97,Structure 5D-97,structure-5d-97,-89.6253379,17.2198691,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Structure 5D-95,Structure 5D-95,structure-5d-95,-89.6253841,17.2195398,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Structure 5D-94,Structure 5D-94,structure-5d-94,-89.625399,17.2194345,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Structure 5D-93,Structure 5D-93,structure-5d-93,-89.625412,17.2193149,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Structure 5D-77,Structure 5D-77,structure-5d-77,-89.626614,17.2206842,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Structure 5C-45,Structure 5C-45,structure-5c-45,-89.6272521,17.220845,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Structure 5C-46,Structure 5C-46,structure-5c-46,-89.6275002,17.220724,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Lapiaz,Lapiaz,lapiaz,-89.6263162,17.2197618,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Actun Tunichil Muknal Natural Monument,Actun Tunichil Muknal Natural Monument,actun-tunichil-muknal-natural-monument,-88.8574042,17.1202032,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
las ruinas de EL REY,las ruinas de EL REY,las-ruinas-de-el-rey,-86.7814633,21.0614751,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Altún Ha,Altún Ha,altún-ha,-88.3470377,17.764473,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Group Q West Pyramid,Group Q West Pyramid,group-q-west-pyramid,-89.6198854,17.2252678,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Templo Wajxaklajunh (Yol K'u),Templo Wajxaklajunh (Yol K'u),templo-wajxaklajunh-yol-ku,-91.4739091,15.8289727,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Parque Arqueológico San Andrés,Parque Arqueológico San Andrés,parque-arqueológico-san-andrés,-89.3885255,13.8007593,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona Arqueológica Xel Há,Zona Arqueológica Xel Há,zona-arqueológica-xel-há,-87.3691127,20.3218703,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
La Palangana,La Palangana,la-palangana,-90.5475562,14.6309692,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Acropolis,Acropolis,acropolis,-90.5491167,14.6327635,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona arqueológica de Aké,Zona arqueológica de Aké,zona-arqueológica-de-aké,-89.3003831,20.9467213,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona arqueológica de Acanceh,Zona arqueológica de Acanceh,zona-arqueológica-de-acanceh,-89.4521925,20.8135769,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona arqueológica de Acanceh,Zona arqueológica de Acanceh,zona-arqueológica-de-acanceh,-89.452387,20.810615,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Edificio 33,Edificio 33,edificio-33,-90.9647911,16.8986638,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Edificio 41,Edificio 41,edificio-41,-90.9665351,16.8965335,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona arqueológica de Limones,Zona arqueológica de Limones,zona-arqueológica-de-limones,-88.1103388,19.0214159,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Area 3 y 4,Area 3 y 4,area-3-y-4,-89.3565254,13.8276606,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Area 1,Area 1,area-1,-89.3558414,13.8273389,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Area 2,Area 2,area-2,-89.3564249,13.8273112,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona arqueológica de Chinkultic,Zona arqueológica de Chinkultic,zona-arqueológica-de-chinkultic,-91.7838471,16.1262728,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Sitio Arqueológico El Cambio,Sitio Arqueológico El Cambio,sitio-arqueológico-el-cambio,-89.3571362,13.8076589,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Nim Li Punit,Nim Li Punit,nim-li-punit,-88.8233764,16.3213175,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Parque Arqueológico Casa Blanca,Parque Arqueológico Casa Blanca,parque-arqueológico-casa-blanca,-89.6722127,13.9889979,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Complejo Arqueológico Cihuatán,Complejo Arqueológico Cihuatán,complejo-arqueológico-cihuatán,-89.1651694,13.9810814,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Pyramid,Pyramid,pyramid,-89.164121,13.9806189,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Estructura 5,Estructura 5,estructura-5,-89.6725306,13.9894204,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Estructura 1,Estructura 1,estructura-1,-89.6732434,13.9883571,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Estructura 2,Estructura 2,estructura-2,-89.6725438,13.9882045,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Estructura 6,Estructura 6,estructura-6,-89.6718439,13.9898835,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Estructura 3,Estructura 3,estructura-3,-89.6724476,13.9886181,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Estructura 4,Estructura 4,estructura-4,-89.6718886,13.9883971,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Structure 5D-82,Structure 5D-82,structure-5d-82,-89.6260157,17.2206455,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Acrópolis Sur,Acrópolis Sur,acrópolis-sur,-89.6246613,17.2199303,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Antigua estación de Valladolid,Antigua estación de Valladolid,antigua-estación-de-valladolid,-88.2023474,20.6799671,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Pava,Pava,pava,-89.9060249,17.751155,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Portada de Ostúa,Portada de Ostúa,portada-de-ostúa,-89.5624712,14.3166121,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Restos del Puente Cuzcatlan,Restos del Puente Cuzcatlan,restos-del-puente-cuzcatlan,-88.5646074,13.6170629,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Restos del Puente Cuzcatlan,Restos del Puente Cuzcatlan,restos-del-puente-cuzcatlan,-88.5626715,13.6158465,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Structure 5C-42,Structure 5C-42,structure-5c-42,-89.6275237,17.2213091,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Structure 5C-44,Structure 5C-44,structure-5c-44,-89.6268211,17.2212423,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Structure 5C-47,Structure 5C-47,structure-5c-47,-89.6275875,17.2209308,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Structure 5D-76,Structure 5D-76,structure-5d-76,-89.6267498,17.2210333,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Structure 5D-89,Structure 5D-89,structure-5d-89,-89.6260898,17.2192347,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Manitas,Manitas,manitas,-86.8451157,20.4995851,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Chichan Nah,Chichan Nah,chichan-nah,-86.8447993,20.4995834,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
El Alamo,El Alamo,el-alamo,-86.8465425,20.5002518,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Los Murales,Los Murales,los-murales,-86.8465805,20.5001711,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
El Palacio,El Palacio,el-palacio,-86.8466314,20.5000229,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
El Altar,El Altar,el-altar,-86.8463781,20.5000911,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
El Arco,El Arco,el-arco,-86.8454084,20.5005578,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Sitio Arqueológico Rio Azul,Sitio Arqueológico Rio Azul,sitio-arqueológico-rio-azul,-89.2819095,17.777675,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Reserva Ecológica Salvador Alvarado Sur,Reserva Ecológica Salvador Alvarado Sur,reserva-ecológica-salvador-alvarado-sur,-89.5990264,20.9345525,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Xunantunich Archaeological Reserve,Xunantunich Archaeological Reserve,xunantunich-archaeological-reserve,-89.1413146,17.0895319,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
La pirámide,La pirámide,la-pirámide,-87.6113301,20.0788241,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona Arqueológica San Miguelito,Zona Arqueológica San Miguelito,zona-arqueológica-san-miguelito,-86.7786388,21.0719369,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona Arqueológica Santa Elena,Zona Arqueológica Santa Elena,zona-arqueológica-santa-elena,-91.1523329,17.4960435,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona Arqueológica de Pomoná (Pakbul),Zona Arqueológica de Pomoná (Pakbul),zona-arqueológica-de-pomoná-pakbul,-91.5706309,17.4848687,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona Arqueológica del Arenal,Zona Arqueológica del Arenal,zona-arqueológica-del-arenal,-91.5668124,17.6426928,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona Arqueológica Dzoyilá,Zona Arqueológica Dzoyilá,zona-arqueológica-dzoyilá,-89.594928,20.9378977,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Benque Archaeological Park,Benque Archaeological Park,benque-archaeological-park,-89.1423803,17.0708913,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Parque Eco-Arqueológico Los Naranjos,Parque Eco-Arqueológico Los Naranjos,parque-eco-arqueológico-los-naranjos,-88.0259867,14.9356909,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Sitio Arqueológico,Sitio Arqueológico,sitio-arqueológico,-89.9230977,16.9130408,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Serpon Sugar Mill Archaeological Reserve,Serpon Sugar Mill Archaeological Reserve,serpon-sugar-mill-archaeological-reserve,-88.3470713,16.8219973,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Marco Gonzalez Archaeological Reserve,Marco Gonzalez Archaeological Reserve,marco-gonzalez-archaeological-reserve,-88.0145566,17.8821244,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Sitio Arqueológico El Chal,Sitio Arqueológico El Chal,sitio-arqueológico-el-chal,-89.6535041,16.634555,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Pyramid of La Danta,Pyramid of La Danta,pyramid-of-la-danta,-89.9029014,17.7515118,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona Arqueológica del Tiradero,Zona Arqueológica del Tiradero,zona-arqueológica-del-tiradero,-91.1556995,17.7858819,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona Arqueológica Aguada Fénix,Zona Arqueológica Aguada Fénix,zona-arqueológica-aguada-fénix,-91.1477306,17.8037947,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
El Ceilo,El Ceilo,el-ceilo,-86.8461325,20.5000644,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
El Monta,El Monta,el-monta,-86.8462005,20.4999362,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
El Cerrito,El Cerrito,el-cerrito,-86.8462583,20.4998527,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
El Culebra,El Culebra,el-culebra,-86.8452256,20.4995022,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
El Lina,El Lina,el-lina,-86.8452837,20.5000456,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Murciélagos y Pet Nah,Murciélagos y Pet Nah,murciélagos-y-pet-nah,-86.8461259,20.5039138,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Murciélagos y Pet Nah,Murciélagos y Pet Nah,murciélagos-y-pet-nah,-86.8462675,20.5037344,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Estructura 3,Estructura 3,estructura-3,-91.5060079,15.3093237,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Iglesia de la Candelaria,Iglesia de la Candelaria,iglesia-de-la-candelaria,-88.5948184,20.0622506,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona Arqueológica El Tabasqueño,Zona Arqueológica El Tabasqueño,zona-arqueológica-el-tabasqueño,-89.7831896,19.5000338,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
La Blanca,La Blanca,la-blanca,-89.4360342,16.9106558,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Holtun,Holtun,holtun,-89.4236589,16.9722962,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Ixlú,Ixlú,ixlú,-89.6866045,16.9798536,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
El Cuyo,El Cuyo,el-cuyo,-92.1342049,18.0892618,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Castillo Real,Castillo Real,castillo-real,-86.7497072,20.5348484,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Chac-hal-al,Chac-hal-al,chac-hal-al,-87.234954,20.4942084,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Cueva del Salitre,Cueva del Salitre,cueva-del-salitre,-87.410569,14.8020427,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Iglesias Viejas,Iglesias Viejas,iglesias-viejas,-90.6301016,14.4537225,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Santa Rita Archaeological Site,Santa Rita Archaeological Site,santa-rita-archaeological-site,-88.3950493,18.4022985,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Fort Barlee,Fort Barlee,fort-barlee,-88.3872535,18.3922945,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Casa de Chultún,Casa de Chultún,casa-de-chultún,-87.4298034,20.2148436,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Conjunto de Palacios,Conjunto de Palacios,conjunto-de-palacios,-87.4294574,20.2133557,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Templo de la serie inicial,Templo de la serie inicial,templo-de-la-serie-inicial,-87.4290069,20.2144349,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Templo de la serie inicial,Templo de la serie inicial,templo-de-la-serie-inicial,-87.4290869,20.2143715,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Templo,Templo,templo,-87.4296439,20.213914,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Plataforma,Plataforma,plataforma,-87.4290861,20.2158561,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Plataforma,Plataforma,plataforma,-87.4291295,20.2157518,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Plataforma,Plataforma,plataforma,-87.4290472,20.2162906,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Plataforma,Plataforma,plataforma,-87.4291617,20.2161316,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Plataforma,Plataforma,plataforma,-87.4301625,20.213924,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Jaguar Temple,Jaguar Temple,jaguar-temple,-88.6530117,17.7646794,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Royal Complex N10-17 29,Royal Complex N10-17 29,royal-complex-n10-17-29,-88.6526477,17.7655872,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Ball Court,Ball Court,ball-court,-88.6529644,17.7670162,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
High Temple,High Temple,high-temple,-88.6527257,17.7678529,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Mask Temple,Mask Temple,mask-temple,-88.6496895,17.7694575,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Juego de Pelota,Juego de Pelota,juego-de-pelota,-87.7320361,20.4903535,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Estructura 4,Estructura 4,estructura-4,-87.7318293,20.489779,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Juego de pelota,Juego de pelota,juego-de-pelota,-87.724075,20.4928671,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Estructura,Estructura,estructura,-87.7259916,20.4919597,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Estructura 5,Estructura 5,estructura-5,-87.7266085,20.4903397,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Estructura 4,Estructura 4,estructura-4,-87.7262643,20.4901813,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Estructura 3,Estructura 3,estructura-3,-87.7254673,20.4903962,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
El Mulato,El Mulato,el-mulato,-90.5552792,14.5833975,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Blue Creek Archealogical Dig Site,Blue Creek Archealogical Dig Site,blue-creek-archealogical-dig-site,-88.923119,17.8881474,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
MINAS DE ORO SAN CARLOS MORAZAN,MINAS DE ORO SAN CARLOS MORAZAN,minas-de-oro-san-carlos-morazan,-88.1004947,13.6124633,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
CUEVAS DE MINAS DE ORO,CUEVAS DE MINAS DE ORO,cuevas-de-minas-de-oro,-88.0956379,13.6059364,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Zona de interes arqueologico,Zona de interes arqueologico,zona-de-interes-arqueologico,-87.4843027,14.9464337,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Naachtún,Naachtún,naachtún,-89.7287285,17.7946703,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Grupo C,Grupo C,grupo-c,-89.7338235,17.7949434,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Grupo A,Grupo A,grupo-a,-89.7287917,17.7949127,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Grupo B,Grupo B,grupo-b,-89.7261845,17.7940342,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Teleferico San Jacinto,Teleferico San Jacinto,teleferico-san-jacinto,-89.161523,13.6787456,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Acueducto de Pinula,Acueducto de Pinula,acueducto-de-pinula,-90.516667,14.5925432,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Acueducto de Pinula,Acueducto de Pinula,acueducto-de-pinula,-90.5116744,14.5899661,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Acueducto de Pinula,Acueducto de Pinula,acueducto-de-pinula,-90.5228913,14.5981337,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Torre de Vigía,Torre de Vigía,torre-de-vigía,-87.4266162,20.2196796,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Torre de Vigía,Torre de Vigía,torre-de-vigía,-87.4271849,20.2182616,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Antigua estación de Texán de Palomeque,Antigua estación de Texán de Palomeque,antigua-estación-de-texán-de-palomeque,-89.830497,20.9291657,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Antigua estación de Chicxulub Pueblo,Antigua estación de Chicxulub Pueblo,antigua-estación-de-chicxulub-pueblo,-89.524219,21.1363777,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Antigua estación de Xcanchacán,Antigua estación de Xcanchacán,antigua-estación-de-xcanchacán,-89.5135462,20.6311543,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Antigua estación de Hunabchén,Antigua estación de Hunabchén,antigua-estación-de-hunabchén,-89.5150599,20.5318869,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Acueducto de Pinula,Acueducto de Pinula,acueducto-de-pinula,-90.5066687,14.5874866,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Antigua Plataforma Giratoria,Antigua Plataforma Giratoria,antigua-plataforma-giratoria,-89.6127364,20.9780054,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Acrópolis Sur,Acrópolis Sur,acrópolis-sur,-90.9666467,16.8967359,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Edificio 16,Edificio 16,edificio-16,-90.965314,16.9006772,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Juego de Pelota de la Casa Colorada,Juego de Pelota de la Casa Colorada,juego-de-pelota-de-la-casa-colorada,-88.5712674,20.6801004,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Estructura 4,Estructura 4,estructura-4,-88.6650176,18.6865879,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Estructura 5,Estructura 5,estructura-5,-88.6651267,18.6849831,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Parque Arqueológico K'íiwik,Parque Arqueológico K'íiwik,parque-arqueológico-kíiwik,-89.5912007,21.0226594,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Chen Hó,Chen Hó,chen-hó,-89.5842488,20.9687591,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Grupo Macanxoc,Grupo Macanxoc,grupo-macanxoc,-87.7217095,20.4831903,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Grupo Macanxoc,Grupo Macanxoc,grupo-macanxoc,-87.7226592,20.484017,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Iglesia Abandonada San José de Capadocia,Iglesia Abandonada San José de Capadocia,iglesia-abandonada-san-josé-de-capadocia,-89.5950591,21.1496397,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
Hacienda de Misnebalam,Hacienda de Misnebalam,hacienda-de-misnebalam,-89.5948404,21.1507172,archaeological_site,,Archaeological site recorded in OpenStreetMap.,OpenStreetMap
